*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 12:07:47:061695" "Robot State: ,Introduce Nao Started"
"2017-06-15 12:07:49:410905" "Robot State: ,Idle Mode Reaction Started"
"2017-06-15 12:08:01:335931" "Robot State: ,Looking at The Book"
"2017-06-15 12:08:06:098824" "Robot State: ,Idle Mode Reaction Ended"
"2017-06-15 12:08:06:099034" "Robot State: ,Introduce Nao Ended"
"2017-06-15 12:08:07:278828" "Robot State: ,Looking at The Book"
