*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 10:28:50:592185" "Robot State: ,Introduce Nao Started"
"2017-06-15 10:28:52:898018" "Robot State: ,Idle Mode Reaction Started"
"2017-06-15 10:28:53:973872" "Robot State: ,Looking at The Book"
"2017-06-15 10:28:58:263233" "Robot State: ,Idle Mode Reaction Ended"
"2017-06-15 10:28:58:263590" "Robot State: ,Introduce Nao Ended"
"2017-06-15 10:29:05:832230" "Robot State: ,Looking at The Book"
