*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 14:30:12:687844" "Robot State: ,Introduce Nao Started"
"2017-06-15 14:30:14:653787" "Robot State: ,Introduce Nao Ended"
"2017-06-15 14:30:16:436019" "Robot State: ,Looking at The Book"
"2017-06-15 14:30:17:141843" "Robot State: ,TaskFINISH Selected"
"2017-06-15 14:30:17:824995" "Robot State: ,TaskFINISH Selected"
"2017-06-15 14:30:31:236190" "Robot State: ,Looking at The Book"
