*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 11:42:23:276551" "Robot State: ,Introduce Nao Started"
"2017-06-15 11:42:24:811199" "Robot State: ,Idle Mode Reaction Started"
"2017-06-15 11:42:25:903396" "Robot State: ,Looking at The Book"
"2017-06-15 11:42:28:762883" "Robot State: ,Idle Mode Reaction Ended"
"2017-06-15 11:42:28:763090" "Robot State: ,Introduce Nao Ended"
"2017-06-15 11:42:37:453637" "Robot State: ,Looking at The Book"
"2017-06-15 11:43:09:303853" "Robot State: ,Idle Mode Reaction Started"
"2017-06-15 11:43:09:811604" "Robot State: ,Idle Mode Reaction Started"
"2017-06-15 11:43:17:431768" "Robot State: ,Looking at The Book"
