*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-14 17:15:39:399020" "Robot State: ,Introduce Nao Started"
"2017-06-14 17:15:42:861640" "Robot State: ,Introduce Nao Ended"
"2017-06-14 17:15:44:388260" "Robot State: ,Looking at The Book"
"2017-06-14 17:15:45:151902" "Robot State: ,TaskFINISH Selected"
"2017-06-14 17:15:46:169170" "Robot State: ,Looking at The Book"
