*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 14:07:05:046942" "Robot State: ,Introduce Nao Started"
"2017-06-15 14:07:06:609651" "Robot State: ,Idle Mode Reaction Started"
"2017-06-15 14:07:18:394778" "Robot State: ,Looking at The Book"
"2017-06-15 14:07:21:208692" "Robot State: ,Idle Mode Reaction Ended"
"2017-06-15 14:07:21:208895" "Robot State: ,Introduce Nao Ended"
"2017-06-15 14:07:22:475231" "Robot State: ,Looking at The Book"
"2017-06-15 14:07:51:096343" "Robot State: ,Idle Mode Reaction Started"
"2017-06-15 14:07:51:609767" "Robot State: ,Idle Mode Reaction Started"
"2017-06-15 14:07:59:232982" "Robot State: ,Looking at The Book"
"2017-06-15 14:08:01:215815" "Robot State: ,Idle Mode Reaction Ended"
"2017-06-15 14:08:11:093356" "Robot State: ,Looking at The Book"
"2017-06-15 14:08:15:296612" "Robot State: ,Idle Mode Reaction Ended"
"2017-06-15 14:08:36:096724" "Robot State: ,Idle Mode Reaction Started"
"2017-06-15 14:08:36:610079" "Robot State: ,Idle Mode Reaction Started"
"2017-06-15 14:08:37:171747" "Robot State: ,Looking at The Book"
"2017-06-15 14:08:41:420872" "Robot State: ,Idle Mode Reaction Ended"
