*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-16 14:18:48:821086" "Robot State: ,Introduce Nao Started"
"2017-06-16 14:18:50:766001" "Robot State: ,Introduce Nao Ended"
"2017-06-16 14:18:52:293698" "Robot State: ,Looking at The Book"
"2017-06-16 14:18:53:723149" "Robot State: ,TaskFINISH Selected"
"2017-06-16 14:18:54:437493" "Robot State: ,TaskFINISH Selected"
"2017-06-16 14:19:08:554774" "Robot State: ,Looking at The Book"
