*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-16 13:55:28:131282" "Robot State: ,Introduce Nao Started"
"2017-06-16 13:55:30:065001" "Robot State: ,Introduce Nao Ended"
"2017-06-16 13:55:31:299408" "Robot State: ,Looking at The Book"
"2017-06-16 13:55:32:216992" "Robot State: ,TaskFINISH Selected"
"2017-06-16 13:55:32:913672" "Robot State: ,TaskFINISH Selected"
