*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 12:06:05:143753" "Robot State: ,Introduce Nao Started"
"2017-06-15 12:06:07:743914" "Robot State: ,Introduce Nao Ended"
"2017-06-15 12:06:09:257857" "Robot State: ,Looking at The Book"
"2017-06-15 12:06:09:827684" "Robot State: ,TaskFINISH Selected"
"2017-06-15 12:06:10:555338" "Robot State: ,TaskFINISH Selected"
"2017-06-15 12:06:11:575569" "Robot State: ,Looking at The Book"
