*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-16 11:35:18:197370" "Robot State: ,Introduce Nao Started"
"2017-06-16 11:35:20:139392" "Robot State: ,Idle Mode Reaction Started"
"2017-06-16 11:35:28:295082" "Robot State: ,Looking at The Book"
"2017-06-16 11:35:30:343928" "Robot State: ,Idle Mode Reaction Ended"
"2017-06-16 11:35:30:344407" "Robot State: ,Introduce Nao Ended"
"2017-06-16 11:35:31:939451" "Robot State: ,Looking at The Book"
"2017-06-16 11:36:04:627984" "Robot State: ,Idle Mode Reaction Started"
"2017-06-16 11:36:05:139536" "Robot State: ,Idle Mode Reaction Started"
"2017-06-16 11:36:13:157415" "Robot State: ,Looking at The Book"
"2017-06-16 11:36:15:894157" "Robot State: ,Idle Mode Reaction Ended"
"2017-06-16 11:36:25:018298" "Robot State: ,Looking at The Book"
"2017-06-16 11:36:29:419259" "Robot State: ,Idle Mode Reaction Ended"
"2017-06-16 11:36:49:628266" "Robot State: ,Idle Mode Reaction Started"
"2017-06-16 11:36:50:140197" "Robot State: ,Idle Mode Reaction Started"
"2017-06-16 11:37:00:795425" "Robot State: ,Looking at The Book"
