*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 13:26:44:469695" "Robot State: ,Introduce Nao Started"
"2017-06-15 13:26:46:789915" "Robot State: ,Introduce Nao Ended"
"2017-06-15 13:26:48:265692" "Robot State: ,Looking at The Book"
"2017-06-15 13:26:48:887862" "Robot State: ,TaskFINISH Selected"
"2017-06-15 13:26:49:581474" "Robot State: ,TaskFINISH Selected"
"2017-06-15 13:26:50:605529" "Robot State: ,Looking at The Book"
