*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 13:29:54:244967" "Robot State: ,Introduce Nao Started"
"2017-06-15 13:29:56:606027" "Robot State: ,Introduce Nao Ended"
"2017-06-15 13:29:58:070701" "Robot State: ,Looking at The Book"
"2017-06-15 13:29:58:696165" "Robot State: ,TaskFINISH Selected"
"2017-06-15 13:29:59:375979" "Robot State: ,TaskFINISH Selected"
"2017-06-15 13:30:08:673288" "Robot State: ,Looking at The Book"
