*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-14 17:22:05:368702" "Robot State: ,Introduce Nao Started"
"2017-06-14 17:22:08:433693" "Robot State: ,Introduce Nao Ended"
"2017-06-14 17:22:09:969006" "Robot State: ,Looking at The Book"
"2017-06-14 17:22:10:473870" "Robot State: ,TaskFINISH Selected"
"2017-06-14 17:22:10:474174" "Robot State: ,TaskFINISH Selected"
