*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-16 13:26:29:005439" "Robot State: ,Introduce Nao Started"
"2017-06-16 13:26:31:031753" "Robot State: ,Idle Mode Reaction Started"
"2017-06-16 13:26:32:130515" "Robot State: ,Looking at The Book"
"2017-06-16 13:26:34:080106" "Robot State: ,Idle Mode Reaction Ended"
"2017-06-16 13:26:34:080825" "Robot State: ,Introduce Nao Ended"
"2017-06-16 13:26:40:209784" "Robot State: ,Looking at The Book"
"2017-06-16 13:27:15:510820" "Robot State: ,Idle Mode Reaction Started"
"2017-06-16 13:27:16:032273" "Robot State: ,Idle Mode Reaction Started"
"2017-06-16 13:27:27:068943" "Robot State: ,Looking at The Book"
"2017-06-16 13:27:28:096864" "Robot State: ,Looking at The Book"
"2017-06-16 13:27:30:017289" "Robot State: ,Idle Mode Reaction Ended"
"2017-06-16 13:27:32:175704" "Robot State: ,Idle Mode Reaction Ended"
"2017-06-16 13:28:00:511431" "Robot State: ,Idle Mode Reaction Started"
"2017-06-16 13:28:01:032436" "Robot State: ,Idle Mode Reaction Started"
"2017-06-16 13:28:01:572557" "Robot State: ,Looking at The Book"
"2017-06-16 13:28:04:346904" "Robot State: ,Idle Mode Reaction Ended"
