*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-14 17:50:52:583998" "Robot State: ,Introduce Nao Started"
"2017-06-14 17:50:55:785770" "Robot State: ,Introduce Nao Ended"
"2017-06-14 17:50:57:322715" "Robot State: ,Looking at The Book"
"2017-06-14 17:50:57:919385" "Robot State: ,TaskFINISH Selected"
"2017-06-14 17:50:57:919920" "Robot State: ,TaskFINISH Selected"
"2017-06-14 17:51:12:584789" "Robot State: ,Looking at The Book"
