*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-16 10:59:52:397348" "Robot State: ,Introduce Nao Started"
"2017-06-16 10:59:54:757510" "Robot State: ,Introduce Nao Ended"
"2017-06-16 10:59:56:027643" "Robot State: ,Looking at The Book"
"2017-06-16 10:59:56:569686" "Robot State: ,TaskFINISH Selected"
"2017-06-16 10:59:57:214009" "Robot State: ,TaskFINISH Selected"
"2017-06-16 11:00:06:707995" "Robot State: ,Looking at The Book"
