*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-N-E-W- -S-E-S-S-I-O-N-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*-*
"2017-06-15 15:25:56:039865" "Robot State: ,Introduce Nao Started"
"2017-06-15 15:25:58:361108" "Robot State: ,Introduce Nao Ended"
"2017-06-15 15:25:59:880019" "Robot State: ,Looking at The Book"
"2017-06-15 15:26:02:228749" "Robot State: ,TaskFINISH Selected"
"2017-06-15 15:26:02:862762" "Robot State: ,TaskFINISH Selected"
"2017-06-15 15:26:16:397811" "Robot State: ,Looking at The Book"
